Date,Mode,Category,Subcategory,Note,Amount,Income/Expense,Currency,Year,Month,YearMonth,Day,Weekday
2017-08-20 20:58:05,Cash,Transportation,Taxi,Dadar West To Siddhivinayak,25.0,Expense,Inr,2017,August,2017-08,20,Sunday
2017-08-20 20:57:31,Cash,Transportation,Train,2 Place 0 To Dadar Return,60.0,Expense,Inr,2017,August,2017-08,20,Sunday
2017-08-20 20:57:08,Cash,Transportation,Auto,2 Current Residence To Place 0,30.0,Expense,Inr,2017,August,2017-08,20,Sunday
2017-08-20 09:37:13,Cash,Apparel,Laundry,Clothes Ironing : Rs 6 Per Item,48.0,Expense,Inr,2017,August,2017-08,20,Sunday
2017-08-20 00:08:12,Credit Card,Other,Nan,Mobile Cover Moto G5 Plus,239.0,Expense,Inr,2017,August,2017-08,20,Sunday
2017-08-20 00:07:49,Credit Card,Household,Furniture,Foldable Wardrobe,569.0,Expense,Inr,2017,August,2017-08,20,Sunday
2017-08-19 11:50:16,Cash,Household,Appliances,2 Locks For Bags,60.0,Expense,Inr,2017,August,2017-08,19,Saturday
2017-08-19 11:49:46,Cash,Household,Kirana,Colgate Max Fresh Small,20.0,Expense,Inr,2017,August,2017-08,19,Saturday
2017-08-19 11:49:24,Cash,Household,Kirana,Dettol Sanitizer,45.0,Expense,Inr,2017,August,2017-08,19,Saturday
2017-08-19 11:48:49,Saving Bank Account 1,Subscription,Tata Sky,Current Residence - Tata Play Recharge,217.0,Expense,Inr,2017,August,2017-08,19,Saturday
2017-08-18 15:33:07,Cash,Family,Pocket Money,Nan,100.0,Expense,Inr,2017,August,2017-08,18,Friday
2017-08-17 23:22:21,Cash,Maid,Nan,Nan,1020.0,Expense,Inr,2017,August,2017-08,17,Thursday
2017-08-17 19:38:57,Cash,Household,Kirana,Sugar 1Kg Rs.55 + Shengdana Rs.33,88.0,Expense,Inr,2017,August,2017-08,17,Thursday
2017-08-17 19:36:33,Cash,Food,Snacks,2 Bhaji Pav + 1 Vadapav,45.0,Expense,Inr,2017,August,2017-08,17,Thursday
2017-08-15 19:36:01,Credit Card,Household,Appliances,Wifi Router Tp Link,1400.0,Expense,Inr,2017,August,2017-08,15,Tuesday
2017-08-15 12:51:45,Saving Bank Account 1,Food,Milk,1.5 Lit Milk,99.0,Expense,Inr,2017,August,2017-08,15,Tuesday
2017-08-14 20:03:33,Credit Card,Household,Appliances,Steam Machine,320.0,Expense,Inr,2017,August,2017-08,14,Monday
2017-08-14 11:44:04,Credit Card,Household,Kirana,Biscuits+ Onions,112.0,Expense,Inr,2017,August,2017-08,14,Monday
2017-07-31 21:14:52,Saving Bank Account 1,Food,Dinner,Catering Service:Chicken Masala (90)+2 Chapati (10),100.0,Expense,Inr,2017,July,2017-07,31,Monday
2017-07-31 12:12:39,Cash,Transportation,Auto,Ola Auto - Current Residence To Mcd,65.0,Expense,Inr,2017,July,2017-07,31,Monday
2017-07-31 09:51:59,Saving Bank Account 1,Food,Eggs,4 Eggs,22.0,Expense,Inr,2017,July,2017-07,31,Monday
2017-07-30 21:33:27,Saving Bank Account 1,Gpay Reward,Nan,Nan,6.0,Income,Inr,2017,July,2017-07,30,Sunday
2017-07-30 21:33:27,Cash,Food,Grocery,Dahi 2 Packets,20.0,Expense,Inr,2017,July,2017-07,30,Sunday
2017-07-30 21:33:27,Saving Bank Account 1,Transportation,Travels,2 Neeta Travels : Place A To Pune,895.0,Expense,Inr,2017,July,2017-07,30,Sunday
2017-07-30 15:38:49,Cash,Household,Appliances,Laptop Repair,1000.0,Expense,Inr,2017,July,2017-07,30,Sunday
2017-07-30 15:36:42,Saving Bank Account 1,Household,Appliances,Laptop Repair ( 128Gb Ssd Rs 2200+ 500Gb Hdd Rs.1800 + Msoffice+ Windows),3000.0,Expense,Inr,2017,July,2017-07,30,Sunday
2017-07-30 14:20:18,Cash,Food,Snacks,Chicken Roll Kasha,100.0,Expense,Inr,2017,July,2017-07,30,Sunday
2017-07-30 14:19:42,Cash,Transportation,Train,Place 0 To Place 4 Return,20.0,Expense,Inr,2017,July,2017-07,30,Sunday
2017-07-30 07:48:51,Saving Bank Account 1,Salary,Nan,From Workplace,61578.0,Income,Inr,2017,July,2017-07,30,Sunday
2017-07-29 13:30:49,Saving Bank Account 1,Food,Milk,Milk 1Lit,64.0,Expense,Inr,2017,July,2017-07,29,Saturday
2017-07-29 13:30:49,Credit Card,Health,Medicine,Hospital Consultation,556.0,Expense,Inr,2017,July,2017-07,29,Saturday
2017-07-29 09:48:55,Saving Bank Account 1,Transportation,Auto,Ola Auto - Current Residence To Hospital Place 6,97.0,Expense,Inr,2017,July,2017-07,29,Saturday
2017-07-28 16:20:14,Cash,Transportation,Auto,2 Place 0 To Current Residence,30.0,Expense,Inr,2017,July,2017-07,28,Friday
2017-07-28 15:25:34,Credit Card,Health,Medicine,Hospital Consultation,167.0,Expense,Inr,2017,July,2017-07,28,Friday
2017-07-28 11:31:24,Credit Card,Health,Hospital,Hospital Consultation,3050.0,Expense,Inr,2017,July,2017-07,28,Friday
2017-07-28 11:31:02,Cash,Transportation,Train,2 Place 0 To Place 6 Return,20.0,Expense,Inr,2017,July,2017-07,28,Friday
2017-07-28 11:30:45,Cash,Transportation,Auto,2 Current Residence To Place 0,30.0,Expense,Inr,2017,July,2017-07,28,Friday
2017-07-27 20:33:23,Credit Card,Food,Dinner,Non Veg Overloaded Pizza,215.0,Expense,Inr,2017,July,2017-07,27,Thursday
2017-07-27 20:05:23,Credit Card,Food,Lunch,Chicken Lollypop 4 Pcs,203.0,Expense,Inr,2017,July,2017-07,27,Thursday
2017-07-27 06:05:30,Cash,Household,Appliances,Distilled Water Refill Inverter (Rs.100 Given By Family),200.0,Expense,Inr,2017,July,2017-07,27,Thursday
2017-07-27 05:40:08,Recurring Deposit,Maturity Amount,Nan,Rd2 Matured,40326.0,Income,Inr,2017,July,2017-07,27,Thursday
2017-07-27 05:39:02,Recurring Deposit,Maturity Amount,Nan,Rd1 Matured,40326.0,Income,Inr,2017,July,2017-07,27,Thursday
2017-07-26 19:31:06,Saving Bank Account 1,Tax Refund,Nan,Nan,19350.0,Income,Inr,2017,July,2017-07,26,Wednesday
2017-07-25 19:31:06,Saving Bank Account 1,Tourism,Trip,Tours And Travel,20000.0,Expense,Inr,2017,July,2017-07,25,Tuesday
2017-07-24 21:52:22,Credit Card,Food,Snacks,Garlic Bread + Periperi Masala Fries,248.0,Expense,Inr,2017,July,2017-07,24,Monday
2017-07-24 10:04:20,Saving Bank Account 1,Food,Eggs,4 Eggs,22.0,Expense,Inr,2017,July,2017-07,24,Monday
2017-07-24 10:03:43,Saving Bank Account 1,Food,Milk,Milk 1Lit,64.0,Expense,Inr,2017,July,2017-07,24,Monday
2017-07-23 16:02:41,Cash,Household,Appliances,For Tata Sky Installation (100 Rs Given By Family ),200.0,Expense,Inr,2017,July,2017-07,23,Sunday
2017-07-23 15:57:31,Saving Bank Account 1,Household,Appliances,Tata Sky Stb (1299)+ 1 Month Recharge (226)+ Extra Wire 45Meters(540),2065.0,Expense,Inr,2017,July,2017-07,23,Sunday
2017-07-23 12:30:28,Saving Bank Account 1,Food,Grocery,Amul Butter,52.0,Expense,Inr,2017,July,2017-07,23,Sunday
2017-07-22 14:55:35,Saving Bank Account 1,Food,Milk,Milk 1Lit,64.0,Expense,Inr,2017,July,2017-07,22,Saturday
2017-07-21 13:36:14,Saving Bank Account 1,Equity Mutual Fund C,Nan,Nan,1000.0,Transfer-Out,Inr,2017,July,2017-07,21,Friday
2017-07-21 13:16:01,Saving Bank Account 1,Other,Nan,Ca  - Income Tax Filing,1000.0,Expense,Inr,2017,July,2017-07,21,Friday
2017-07-21 08:46:09,Saving Bank Account 1,Food,Milk,Half Lit  Milk,33.0,Expense,Inr,2017,July,2017-07,21,Friday
2017-07-20 19:32:11,Saving Bank Account 1,Food,Grocery,Nan,88.0,Expense,Inr,2017,July,2017-07,20,Thursday
2017-07-20 19:31:37,Cash,Food,Snacks,Puri Packet Of 50 Pcs,50.0,Expense,Inr,2017,July,2017-07,20,Thursday
2017-07-20 15:14:48,Credit Card,Subscription,Mobile Service Provider,Annual Recharge,2545.0,Expense,Inr,2017,July,2017-07,20,Thursday
2017-07-20 12:03:16,Saving Bank Account 1,Food,Milk,Half Lit  Milk,32.0,Expense,Inr,2017,July,2017-07,20,Thursday
2017-07-19 08:44:38,Saving Bank Account 1,Food,Eggs,4 Eggs,22.0,Expense,Inr,2017,July,2017-07,19,Wednesday
2017-07-19 08:44:20,Saving Bank Account 1,Food,Milk,Half Lit  Milk,32.0,Expense,Inr,2017,July,2017-07,19,Wednesday
2017-07-18 21:44:59,Saving Bank Account 1,Food,Beverage,Thumbs Up 250Ml,20.0,Expense,Inr,2017,July,2017-07,18,Tuesday
2017-07-18 21:44:29,Saving Bank Account 1,Food,Water,5 Litres Can,70.0,Expense,Inr,2017,July,2017-07,18,Tuesday
2017-07-18 21:02:27,Cash,Food,Flour Mill,Gehu 3 Kg Rs21 + Bajari 1Kg Rs 7 + Dal 1.5 Kg Rs15,43.0,Expense,Inr,2017,July,2017-07,18,Tuesday
2017-07-18 21:00:34,Saving Bank Account 1,Food,Grocery,Potato 1Kg,35.0,Expense,Inr,2017,July,2017-07,18,Tuesday
2017-07-18 20:59:33,Saving Bank Account 1,Household,Hardware,Pakad,240.0,Expense,Inr,2017,July,2017-07,18,Tuesday
2017-07-18 20:58:55,Saving Bank Account 1,Household,Hardware,Umbrella,540.0,Expense,Inr,2017,July,2017-07,18,Tuesday
2017-07-18 20:58:13,Cash,Other,Nan,Hari Oil Depo Coupon,25.0,Income,Inr,2017,July,2017-07,18,Tuesday
2017-07-18 20:55:35,Cash,Food,Grocery,Onion 2.5 Kg,55.0,Expense,Inr,2017,July,2017-07,18,Tuesday
2017-07-17 22:16:39,Cash,Transportation,Auto,2 Place 0 To Current Residence,30.0,Expense,Inr,2017,July,2017-07,17,Monday
2017-07-17 22:16:02,Saving Bank Account 1,Apparel,Laundry,9 Clothes Ironing,63.0,Expense,Inr,2017,July,2017-07,17,Monday
2017-07-17 16:53:08,Saving Bank Account 1,Food,Beverage,Lemon Tea,60.0,Expense,Inr,2017,July,2017-07,17,Monday
2017-07-17 16:21:41,Credit Card,Food,Lunch,1 Dal Makhani Rice(200)+ 1 Chicken Tikka Rice(220)+Chocolate Pastry (120),540.0,Expense,Inr,2017,July,2017-07,17,Monday
2017-07-17 12:58:38,Saving Bank Account 1,Transportation,Train,2 Place 0 To Tb Returns,40.0,Expense,Inr,2017,July,2017-07,17,Monday
2017-07-15 19:01:54,Saving Bank Account 1,Food,Snacks,Gupta Bhel,25.0,Expense,Inr,2017,July,2017-07,15,Saturday
2017-07-15 13:07:28,Saving Bank Account 1,Food,Milk,Half Lit  Milk,32.0,Expense,Inr,2017,July,2017-07,15,Saturday
2017-07-14 20:01:33,Saving Bank Account 1,Food,Ice Cream,Chocobar,15.0,Expense,Inr,2017,July,2017-07,14,Friday
2017-06-30 08:43:56,Saving Bank Account 1,Gift,Nan,Forrest Essential Perfume,4800.0,Expense,Inr,2017,June,2017-06,30,Friday
2017-06-30 07:57:06,Saving Bank Account 1,Interest,Nan,Interest Paid,870.0,Income,Inr,2017,June,2017-06,30,Friday
2017-06-30 07:57:44,Saving Bank Account 1,Salary,Nan,From Workplace,56957.0,Income,Inr,2017,June,2017-06,30,Friday
2017-06-29 19:49:10,Saving Bank Account 1,Beauty,Grooming,Shaving,60.0,Expense,Inr,2017,June,2017-06,29,Thursday
2017-06-29 07:48:30,Cash,Transportation,Auto,Place 2 Station To Hospital 2 Seat,50.0,Expense,Inr,2017,June,2017-06,29,Thursday
2017-06-28 22:51:12,Cash,Transportation,Train,2 Place 0 To Tilaknagar Single Side,30.0,Expense,Inr,2017,June,2017-06,28,Wednesday
2017-06-28 22:50:55,Cash,Transportation,Auto,2 Current Residence To Place 0,30.0,Expense,Inr,2017,June,2017-06,28,Wednesday
2017-06-28 13:34:41,Saving Bank Account 1,Food,Lunch,Chicken Lollypop 4 Pcs,186.5,Expense,Inr,2017,June,2017-06,28,Wednesday
2017-06-28 10:19:28,Saving Bank Account 1,Food,Grocery,5Rs Mirchi + Crack-Jack,15.0,Expense,Inr,2017,June,2017-06,28,Wednesday
2017-06-28 09:41:39,Saving Bank Account 1,Family,Pocket Money,Nan,1500.0,Expense,Inr,2017,June,2017-06,28,Wednesday
2017-06-28 09:18:53,Cash,Maid,Nan,House Cleaning + Washing Utensils,2000.0,Expense,Inr,2017,June,2017-06,28,Wednesday
2017-06-27 10:04:24,Saving Bank Account 1,Recurring Deposit,Nan,New Rd Opened For 3 Years,1000.0,Transfer-Out,Inr,2017,June,2017-06,27,Tuesday
2017-06-27 10:00:50,Saving Bank Account 1,Fixed Deposit,Nan,New Fd Opened For 3 Years,200000.0,Transfer-Out,Inr,2017,June,2017-06,27,Tuesday
2017-06-27 09:32:15,Cash,Health,Medicine,Cough-Sills 4 Pcs,12.0,Expense,Inr,2017,June,2017-06,27,Tuesday
2017-06-26 11:38:42,Saving Bank Account 1,Food,Snacks,2 Kachori,24.0,Expense,Inr,2017,June,2017-06,26,Monday
2017-06-26 11:38:23,Saving Bank Account 1,Food,Grocery,Dahi 2 Packets,20.0,Expense,Inr,2017,June,2017-06,26,Monday
2017-06-26 11:38:08,Saving Bank Account 1,Food,Milk,Milk 1Lit,64.0,Expense,Inr,2017,June,2017-06,26,Monday
2017-06-25 13:38:59,Cash,Transportation,Train,Place 0 To Ws Return,10.0,Expense,Inr,2017,June,2017-06,25,Sunday
2017-06-24 09:11:16,Saving Bank Account 1,Food,Milk,Milk 1Lit,64.0,Expense,Inr,2017,June,2017-06,24,Saturday
2017-06-23 09:52:10,Saving Bank Account 1,Food,Grocery,Shengdane Pav Kg,35.0,Expense,Inr,2017,June,2017-06,23,Friday
2017-06-23 09:52:10,Saving Bank Account 1,Other,Nan,Credit Card Fee,590.0,Expense,Inr,2017,June,2017-06,23,Friday
2017-06-22 23:26:41,Saving Bank Account 1,Food,Milk,Milk 1Lit,64.0,Expense,Inr,2017,June,2017-06,22,Thursday
2017-06-22 23:05:45,Saving Bank Account 1,Gift,Nan,Forrest Essential After Shave,1595.0,Expense,Inr,2017,June,2017-06,22,Thursday
2017-06-22 23:04:54,Saving Bank Account 1,Food,Eating Out,Taco Bell Veg Combo,261.0,Expense,Inr,2017,June,2017-06,22,Thursday
2017-06-22 23:03:08,Cash,Transportation,Train,2 Place 0 To Ws Returns,20.0,Expense,Inr,2017,June,2017-06,22,Thursday
2017-06-22 23:02:07,Cash,Transportation,Auto,2 Current Residence To Place 0,30.0,Expense,Inr,2017,June,2017-06,22,Thursday
2017-06-20 21:08:28,Saving Bank Account 1,Gift,Nan,Cupcake Mould,250.0,Expense,Inr,2017,June,2017-06,20,Tuesday
2017-06-19 10:19:53,Saving Bank Account 1,Food,Grocery,Shev Bhaji Sev Pav Kg,60.0,Expense,Inr,2017,June,2017-06,19,Monday
2017-06-19 10:19:53,Cash,Food,Flour Mill,M D Sure 3Kg Atta,141.0,Expense,Inr,2017,June,2017-06,19,Monday
2017-06-19 10:19:53,Saving Bank Account 1,Food,Grocery,Amul Malai Paneer Pav Kg,80.0,Expense,Inr,2017,June,2017-06,19,Monday
2017-06-19 10:19:33,Saving Bank Account 1,Food,Breakfast,Bread,18.0,Expense,Inr,2017,June,2017-06,19,Monday
2017-06-19 10:19:14,Saving Bank Account 1,Food,Milk,Milk 1Lit,64.0,Expense,Inr,2017,June,2017-06,19,Monday
2017-06-18 20:01:48,Cash,Transportation,Bus,H To Kala Circle,12.0,Expense,Inr,2017,June,2017-06,18,Sunday
2017-06-18 20:01:09,Cash,Transportation,Bus,Kala Circle To H,15.0,Expense,Inr,2017,June,2017-06,18,Sunday
2017-06-17 10:25:13,Saving Bank Account 1,Food,Milk,Milk 1Lit,64.0,Expense,Inr,2017,June,2017-06,17,Saturday
2017-06-16 23:18:37,Saving Bank Account 1,Gift,Nan,Jeff Kellar'S Winning Attitude,137.0,Expense,Inr,2017,June,2017-06,16,Friday
2017-06-16 19:03:15,Saving Bank Account 1,Food,Milk,Milk 1Lit,64.0,Expense,Inr,2017,June,2017-06,16,Friday
2017-06-15 19:01:47,Saving Bank Account 1,Other,Nan,Courier,50.0,Expense,Inr,2017,June,2017-06,15,Thursday
2017-06-15 19:01:47,Saving Bank Account 1,Education,Stationary,Print Outs 3 + Xerox 16 + Envelope 10,29.0,Expense,Inr,2017,June,2017-06,15,Thursday
2017-06-13 20:06:49,Saving Bank Account 1,Food,Milk,Milk 1Lit,64.0,Expense,Inr,2017,June,2017-06,13,Tuesday
2017-05-31 20:47:17,Saving Bank Account 1,Apparel,Clothing,Undergarments Pair Of Jockey,655.0,Expense,Inr,2017,May,2017-05,31,Wednesday
2017-05-31 10:25:17,Saving Bank Account 1,Salary,Nan,From Workplace,56970.0,Income,Inr,2017,May,2017-05,31,Wednesday
2017-05-30 19:57:58,Saving Bank Account 1,Food,Dinner,5 Chapati,25.0,Expense,Inr,2017,May,2017-05,30,Tuesday
2017-05-30 19:57:58,Cash,Transportation,Auto,2 Place 0 To Current Residence,30.0,Expense,Inr,2017,May,2017-05,30,Tuesday
2017-05-30 17:04:28,Cash,Food,Beverage,Slice + Pepsi,40.0,Expense,Inr,2017,May,2017-05,30,Tuesday
2017-05-30 17:04:07,Cash,Food,Lunch,2 Veg Frankie,120.0,Expense,Inr,2017,May,2017-05,30,Tuesday
2017-05-30 17:02:53,Cash,Household,Kitchen,Crockery,275.0,Expense,Inr,2017,May,2017-05,30,Tuesday
2017-05-30 11:35:31,Saving Bank Account 1,Food,Tea,2 Tea,34.0,Expense,Inr,2017,May,2017-05,30,Tuesday
2017-05-30 09:41:31,Cash,Transportation,Train,2 Place 0 To Place P Return,80.0,Expense,Inr,2017,May,2017-05,30,Tuesday
2017-05-30 09:41:14,Cash,Transportation,Auto,2 Current Residence To Place 0,30.0,Expense,Inr,2017,May,2017-05,30,Tuesday
2017-05-29 09:25:48,Saving Bank Account 1,Food,Grocery,Half Kg Potato + Half Kg Banana,35.0,Expense,Inr,2017,May,2017-05,29,Monday
2017-05-29 09:25:48,Cash,Education,Stationary,Xerox,30.0,Expense,Inr,2017,May,2017-05,29,Monday
2017-05-29 09:25:48,Saving Bank Account 1,Food,Milk,Milk 1Lit,64.0,Expense,Inr,2017,May,2017-05,29,Monday
2017-05-28 20:47:33,Saving Bank Account 1,Household,Kirana,Nan,996.0,Expense,Inr,2017,May,2017-05,28,Sunday
2017-05-28 20:47:18,Saving Bank Account 1,Food,Snacks,2 Kachori,24.0,Expense,Inr,2017,May,2017-05,28,Sunday
2017-05-28 19:39:31,Cash,Food,Vegetables,Nan,45.0,Expense,Inr,2017,May,2017-05,28,Sunday
2017-05-28 19:39:11,Saving Bank Account 1,Food,Grocery,Mango 1 Kg,140.0,Expense,Inr,2017,May,2017-05,28,Sunday
2017-05-28 19:27:51,Cash,Food,Grocery,Nan,30.0,Expense,Inr,2017,May,2017-05,28,Sunday
2017-05-28 19:27:36,Saving Bank Account 1,Food,Vegetables,Nan,60.0,Expense,Inr,2017,May,2017-05,28,Sunday
2017-05-28 19:16:01,Saving Bank Account 1,Food,Breakfast,Medu Vada 1 Plate + Dal Vada 1,70.0,Expense,Inr,2017,May,2017-05,28,Sunday
2017-05-27 18:20:47,Saving Bank Account 1,Food,Milk,Milk 1Lit,64.0,Expense,Inr,2017,May,2017-05,27,Saturday
2017-05-27 13:21:21,Saving Bank Account 1,Education,Stationary,Print Outs+ Xerox,20.0,Expense,Inr,2017,May,2017-05,27,Saturday
2017-05-27 13:21:01,Saving Bank Account 1,Food,Vegetables,Pav Kg Tomato,20.0,Expense,Inr,2017,May,2017-05,27,Saturday
2017-05-25 08:47:34,Cash,Food,Snacks,Ragda Puri,30.0,Expense,Inr,2017,May,2017-05,25,Thursday
2017-05-25 08:47:34,Cash,Transportation,Train,Place 0 To Vikhroli Single,15.0,Expense,Inr,2017,May,2017-05,25,Thursday
2017-05-24 08:46:43,Saving Bank Account 1,Subscription,Cable Tv,Nan,261.0,Expense,Inr,2017,May,2017-05,24,Wednesday
2017-05-24 08:46:43,Cash,Food,Snacks,Samosa Pav @ Kurla,15.0,Expense,Inr,2017,May,2017-05,24,Wednesday
2017-05-24 08:46:43,Cash,Transportation,Train,Place 0 To Vikhroli Return,30.0,Expense,Inr,2017,May,2017-05,24,Wednesday
2017-05-24 08:46:32,Saving Bank Account 1,Food,Milk,Milk 1Lit,64.0,Expense,Inr,2017,May,2017-05,24,Wednesday
2017-05-23 22:10:00,Saving Bank Account 1,Food,Snacks,Gupta Bhel,25.0,Expense,Inr,2017,May,2017-05,23,Tuesday
2017-05-23 22:09:27,Cash,Household,Kirana,Rasna Orange,46.0,Expense,Inr,2017,May,2017-05,23,Tuesday
2017-05-23 22:08:10,Saving Bank Account 1,Education,Stationary,White Board Pen 25 + Duster 50,75.0,Expense,Inr,2017,May,2017-05,23,Tuesday
2017-05-22 17:30:12,Saving Bank Account 1,Food,Flour Mill,M D Sure 2Kg Atta,88.0,Expense,Inr,2017,May,2017-05,22,Monday
2017-05-22 17:29:38,Saving Bank Account 1,Household,Appliances,3 Pin Holder,50.0,Expense,Inr,2017,May,2017-05,22,Monday
2017-05-22 09:55:12,Saving Bank Account 1,Food,Beverage,Coke 750Ml,40.0,Expense,Inr,2017,May,2017-05,22,Monday
2017-05-22 09:44:08,Saving Bank Account 1,Food,Beverage,Sugarcane Juice,15.0,Expense,Inr,2017,May,2017-05,22,Monday
2017-05-21 15:34:55,Cash,Transportation,Train,2 Place 0 To Place 4 Return,30.0,Expense,Inr,2017,May,2017-05,21,Sunday
2017-05-21 15:33:51,Cash,Transportation,Auto,2 Current Residence To Place 0,30.0,Expense,Inr,2017,May,2017-05,21,Sunday
2017-05-21 15:26:54,Cash,Food,Flour Mill,3 Kg ( 2Kg Bajari Rs 7 Each + 1Kg Gahu & Maka Mix Rs.10),24.0,Expense,Inr,2017,May,2017-05,21,Sunday
2017-05-21 09:40:52,Cash,Transportation,Auto,Decathlon To Station,20.0,Expense,Inr,2017,May,2017-05,21,Sunday
2017-05-18 16:11:48,Saving Bank Account 1,Food,Dinner,Pav Bhaji + 5 Pav Extra,219.0,Expense,Inr,2017,May,2017-05,18,Thursday
2017-05-18 16:11:48,Cash,Food,Tea,Nan,10.0,Expense,Inr,2017,May,2017-05,18,Thursday
2017-05-18 16:11:26,Saving Bank Account 1,Food,Vegetables,Nan,60.0,Expense,Inr,2017,May,2017-05,18,Thursday
2017-05-18 16:11:08,Saving Bank Account 1,Food,Lunch,Bhai Poli,45.0,Expense,Inr,2017,May,2017-05,18,Thursday
2017-05-18 11:06:52,Saving Bank Account 1,Food,Breakfast,Poha,25.0,Expense,Inr,2017,May,2017-05,18,Thursday
2017-05-18 11:06:30,Cash,Beauty,Grooming,Shaving,50.0,Expense,Inr,2017,May,2017-05,18,Thursday
2017-05-18 11:06:19,Saving Bank Account 1,Food,Milk,Milk 1Lit,64.0,Expense,Inr,2017,May,2017-05,18,Thursday
2017-05-18 11:06:06,Cash,Food,Tea,Nan,10.0,Expense,Inr,2017,May,2017-05,18,Thursday
2017-05-17 14:12:16,Cash,Food,Tea,Nan,5.0,Expense,Inr,2017,May,2017-05,17,Wednesday
2017-05-17 14:12:16,Saving Bank Account 1,Food,Ice Cream,Vanila Family Pack,99.0,Expense,Inr,2017,May,2017-05,17,Wednesday
2017-05-17 14:12:16,Saving Bank Account 1,Food,Lunch,Full Egg Fried Rice 100 + Manchurian Dry 100,210.0,Expense,Inr,2017,May,2017-05,17,Wednesday
2017-05-17 10:27:35,Cash,Food,Tea,Nan,10.0,Expense,Inr,2017,May,2017-05,17,Wednesday
2017-05-16 19:10:09,Cash,Food,Tea,Nan,10.0,Expense,Inr,2017,May,2017-05,16,Tuesday
2017-05-16 14:39:07,Saving Bank Account 1,Beauty,Grooming,Razor Blade,247.0,Expense,Inr,2017,May,2017-05,16,Tuesday
2017-05-16 13:22:48,Saving Bank Account 1,Food,Lunch,Non Veg Combo Meal,234.0,Expense,Inr,2017,May,2017-05,16,Tuesday
2017-05-16 13:11:02,Cash,Food,Tea,Nan,5.0,Expense,Inr,2017,May,2017-05,16,Tuesday
2017-05-15 20:42:20,Saving Bank Account 1,Subscription,Newspaper,March 210 + April 170,380.0,Expense,Inr,2017,May,2017-05,15,Monday
2017-05-15 19:28:42,Cash,Food,Dinner,Veg Cheese Grill Sandwich,100.0,Expense,Inr,2017,May,2017-05,15,Monday
2017-05-15 19:28:22,Saving Bank Account 1,Food,Breakfast,Poha 25+ Tea 10,35.0,Expense,Inr,2017,May,2017-05,15,Monday
2017-05-14 20:06:03,Saving Bank Account 1,Household,Kirana,Shev Bhaji Sev,50.0,Expense,Inr,2017,May,2017-05,14,Sunday
2017-05-14 14:21:59,Saving Bank Account 1,Food,Lunch,Non Veg Overloaded Pizza,242.0,Expense,Inr,2017,May,2017-05,14,Sunday
2017-05-13 20:51:02,Saving Bank Account 1,Food,Dinner,Non Veg Overloaded Pizza,242.0,Expense,Inr,2017,May,2017-05,13,Saturday
2017-05-13 18:02:21,Cash,Food,Tea,Nan,10.0,Expense,Inr,2017,May,2017-05,13,Saturday
2017-05-13 18:02:10,Saving Bank Account 1,Food,Lunch,4 Chapati,20.0,Expense,Inr,2017,May,2017-05,13,Saturday
2017-05-13 10:43:50,Cash,Food,Tea,Nan,5.0,Expense,Inr,2017,May,2017-05,13,Saturday
2017-05-13 10:43:17,Saving Bank Account 1,Food,Breakfast,Medu Vada 1 Plate,35.0,Expense,Inr,2017,May,2017-05,13,Saturday
2017-04-30 23:04:01,Saving Bank Account 1,Food,Ice Cream,Chocobar,10.0,Expense,Inr,2017,April,2017-04,30,Sunday
2017-04-30 21:08:58,Saving Bank Account 1,Salary,Nan,From Workplace,56957.0,Income,Inr,2017,April,2017-04,30,Sunday
2017-04-30 21:03:55,Cash,Transportation,Auto,2 Place 0 To Current Residence,30.0,Expense,Inr,2017,April,2017-04,30,Sunday
2017-04-30 21:03:30,Cash,Food,Fruits,6 Bananas,25.0,Expense,Inr,2017,April,2017-04,30,Sunday
2017-04-30 21:02:52,Saving Bank Account 1,Food,Dinner,Chicken Lollypop 8 Pcs,221.0,Expense,Inr,2017,April,2017-04,30,Sunday
2017-04-30 19:53:16,Cash,Food,Snacks,2 Pani Puri+ 1 Samosa Chat,110.0,Expense,Inr,2017,April,2017-04,30,Sunday
2017-04-30 08:32:12,Saving Bank Account 1,Food,Grocery,Chota Bread,17.0,Expense,Inr,2017,April,2017-04,30,Sunday
2017-04-30 08:31:52,Saving Bank Account 1,Food,Milk,Milk 1Lit,64.0,Expense,Inr,2017,April,2017-04,30,Sunday
2017-04-28 11:17:49,Saving Bank Account 1,Food,Ice Cream,Cup Of Butterscotch (20) + Chocobar (10),30.0,Expense,Inr,2017,April,2017-04,28,Friday
2017-04-28 11:17:49,Saving Bank Account 1,Subscription,Netflix,1 Month Subscription,149.0,Expense,Inr,2017,April,2017-04,28,Friday
2017-04-27 09:35:41,Saving Bank Account 1,Food,Milk,Milk 1Lit,64.0,Expense,Inr,2017,April,2017-04,27,Thursday
2017-04-26 11:25:09,Saving Bank Account 1,Gift,Nan,Farewell Contribution,385.0,Expense,Inr,2017,April,2017-04,26,Wednesday
2017-04-25 10:30:36,Saving Bank Account 1,Food,Snacks,2 Kachori,24.0,Expense,Inr,2017,April,2017-04,25,Tuesday
2017-04-25 09:21:54,Cash,Transportation,Auto,Place 6 Station To College,10.0,Expense,Inr,2017,April,2017-04,25,Tuesday
2017-04-25 09:21:21,Cash,Transportation,Train,2 Place 0 To Place 6 Return,20.0,Expense,Inr,2017,April,2017-04,25,Tuesday
